date,store_id,mall_location,weekday,week_of_year,promotion,scheduled_pt_hours,punch_pt_hours,sales
2025-12-21,SquareOne,Square One Shopping Centre,Sunday,51,0,87.00,88.00,16914.48
2025-12-22,SquareOne,Square One Shopping Centre,Monday,52,0,77.50,75.75,13115.35
2025-12-23,SquareOne,Square One Shopping Centre,Tuesday,52,0,79.25,78.75,11476.17
2025-12-24,SquareOne,Square One Shopping Centre,Wednesday,52,0,82.75,81.75,14173.80
2025-12-25,SquareOne,Square One Shopping Centre,Thursday,52,0,81.00,79.00,12504.18
2025-12-26,SquareOne,Square One Shopping Centre,Friday,52,0,85.75,84.25,14011.48
2025-12-27,SquareOne,Square One Shopping Centre,Saturday,52,0,86.50,89.50,15821.89
2025-12-28,SquareOne,Square One Shopping Centre,Sunday,52,0,89.50,88.75,17066.36
2025-12-29,SquareOne,Square One Shopping Centre,Monday,1,0,75.00,75.25,12628.85
2025-12-30,SquareOne,Square One Shopping Centre,Tuesday,1,0,81.25,81.50,13359.15
2025-12-31,SquareOne,Square One Shopping Centre,Wednesday,1,0,83.00,84.50,15749.14
2024-01-01,EatonCentre,CF Toronto Eaton Centre,Monday,1,1,120.00,119.25,19711.44
2024-01-02,EatonCentre,CF Toronto Eaton Centre,Tuesday,1,0,120.00,118.25,12890.97
2024-01-03,EatonCentre,CF Toronto Eaton Centre,Wednesday,1,0,120.00,120.00,16004.84
2024-01-04,EatonCentre,CF Toronto Eaton Centre,Thursday,1,1,120.00,122.25,18485.58
2024-01-05,EatonCentre,CF Toronto Eaton Centre,Friday,1,0,120.00,119.50,17089.08
2024-01-06,EatonCentre,CF Toronto Eaton Centre,Saturday,1,1,120.00,120.25,25773.54
2024-01-07,EatonCentre,CF Toronto Eaton Centre,Sunday,1,1,120.00,119.50,25869.31
2024-01-08,EatonCentre,CF Toronto Eaton Centre,Monday,2,1,120.00,119.50,18751.67
2024-01-09,EatonCentre,CF Toronto Eaton Centre,Tuesday,2,0,120.00,118.25,14947.25
2024-01-10,EatonCentre,CF Toronto Eaton Centre,Wednesday,2,1,120.00,121.50,17400.68
2024-01-11,EatonCentre,CF Toronto Eaton Centre,Thursday,2,0,120.00,118.75,18319.22
2024-01-12,EatonCentre,CF Toronto Eaton Centre,Friday,2,0,120.00,122.25,19098.26
2024-01-13,EatonCentre,CF Toronto Eaton Centre,Saturday,2,0,120.00,120.00,17927.58
2024-01-14,EatonCentre,CF Toronto Eaton Centre,Sunday,2,0,120.00,120.25,17091.10
2024-01-15,EatonCentre,CF Toronto Eaton Centre,Monday,3,0,120.00,120.00,12193.06
2024-01-16,EatonCentre,CF Toronto Eaton Centre,Tuesday,3,0,120.00,119.50,15913.10
2024-01-17,EatonCentre,CF Toronto Eaton Centre,Wednesday,3,0,120.00,119.75,17325.09
2024-01-18,EatonCentre,CF Toronto Eaton Centre,Thursday,3,0,120.00,119.25,17555.98
2024-01-19,EatonCentre,CF Toronto Eaton Centre,Friday,3,0,120.00,118.75,20065.44
2024-01-20,EatonCentre,CF Toronto Eaton Centre,Saturday,3,0,120.00,119.00,22253.19
2024-01-21,EatonCentre,CF Toronto Eaton Centre,Sunday,3,0,120.00,120.75,17726.95
2024-01-22,EatonCentre,CF Toronto Eaton Centre,Monday,4,0,120.00,121.00,15973.17
2024-01-23,EatonCentre,CF Toronto Eaton Centre,Tuesday,4,0,120.00,119.75,13747.21
2024-01-24,EatonCentre,CF Toronto Eaton Centre,Wednesday,4,0,120.00,121.75,17090.02
2024-01-25,EatonCentre,CF Toronto Eaton Centre,Thursday,4,0,120.00,120.75,16652.81
2024-01-26,EatonCentre,CF Toronto Eaton Centre,Friday,4,0,120.00,120.25,15363.06
2024-01-27,EatonCentre,CF Toronto Eaton Centre,Saturday,4,0,120.00,119.75,20342.98
2024-01-28,EatonCentre,CF Toronto Eaton Centre,Sunday,4,0,120.00,121.75,17532.82
2024-01-29,EatonCentre,CF Toronto Eaton Centre,Monday,5,1,120.00,120.25,18297.87
2024-01-30,EatonCentre,CF Toronto Eaton Centre,Tuesday,5,0,120.00,120.75,14536.56
2024-01-31,EatonCentre,CF Toronto Eaton Centre,Wednesday,5,0,120.00,122.00,19957.36
2024-02-01,EatonCentre,CF Toronto Eaton Centre,Thursday,5,1,120.00,120.25,22441.06
2024-02-02,EatonCentre,CF Toronto Eaton Centre,Friday,5,0,120.00,121.00,15935.92
2024-02-03,EatonCentre,CF Toronto Eaton Centre,Saturday,5,1,120.00,117.50,23363.48
2024-02-04,EatonCentre,CF Toronto Eaton Centre,Sunday,5,0,120.00,122.00,20192.03
2024-02-05,EatonCentre,CF Toronto Eaton Centre,Monday,6,0,120.00,121.50,16023.91
2024-02-06,EatonCentre,CF Toronto Eaton Centre,Tuesday,6,0,120.00,120.00,16135.81
2024-02-07,EatonCentre,CF Toronto Eaton Centre,Wednesday,6,0,120.00,119.50,14790.18
2024-02-08,EatonCentre,CF Toronto Eaton Centre,Thursday,6,0,120.00,119.75,16246.88
2024-02-09,EatonCentre,CF Toronto Eaton Centre,Friday,6,0,120.00,120.25,17249.23
2024-02-10,EatonCentre,CF Toronto Eaton Centre,Saturday,6,0,120.00,121.50,17896.28
2024-02-11,EatonCentre,CF Toronto Eaton Centre,Sunday,6,0,120.00,120.50,17275.50
2024-02-12,EatonCentre,CF Toronto Eaton Centre,Monday,7,0,120.00,118.00,14271.46
2024-02-13,EatonCentre,CF Toronto Eaton Centre,Tuesday,7,0,120.00,120.50,13874.00
2024-02-14,EatonCentre,CF Toronto Eaton Centre,Wednesday,7,0,120.00,119.25,15764.63
2024-02-15,EatonCentre,CF Toronto Eaton Centre,Thursday,7,1,120.00,118.50,20604.90
2024-02-16,EatonCentre,CF Toronto Eaton Centre,Friday,7,0,120.00,121.00,17728.44
2024-02-17,EatonCentre,CF Toronto Eaton Centre,Saturday,7,0,120.00,120.75,17948.90
2024-02-18,EatonCentre,CF Toronto Eaton Centre,Sunday,7,0,120.00,122.25,16979.37
2024-02-19,EatonCentre,CF Toronto Eaton Centre,Monday,8,0,120.00,119.25,15995.64
2024-02-20,EatonCentre,CF Toronto Eaton Centre,Tuesday,8,0,120.00,118.25,14051.92
2024-02-21,EatonCentre,CF Toronto Eaton Centre,Wednesday,8,0,120.00,120.75,14050.31
2024-02-22,EatonCentre,CF Toronto Eaton Centre,Thursday,8,0,120.00,117.50,15896.07
2024-02-23,EatonCentre,CF Toronto Eaton Centre,Friday,8,0,120.00,120.25,16473.33
2024-02-24,EatonCentre,CF Toronto Eaton Centre,Saturday,8,0,120.00,120.50,20209.40
2024-02-25,EatonCentre,CF Toronto Eaton Centre,Sunday,8,0,120.00,122.25,17905.31
2024-02-26,EatonCentre,CF Toronto Eaton Centre,Monday,9,1,120.00,119.25,20669.21
2024-02-27,EatonCentre,CF Toronto Eaton Centre,Tuesday,9,0,120.00,118.75,13567.38
2024-02-28,EatonCentre,CF Toronto Eaton Centre,Wednesday,9,1,120.00,122.00,21986.55
2024-02-29,EatonCentre,CF Toronto Eaton Centre,Thursday,9,0,120.00,117.75,14244.39
2024-03-01,EatonCentre,CF Toronto Eaton Centre,Friday,9,0,120.00,119.00,17401.91
2024-03-02,EatonCentre,CF Toronto Eaton Centre,Saturday,9,1,120.00,120.50,22351.89
2024-03-03,EatonCentre,CF Toronto Eaton Centre,Sunday,9,1,120.00,119.50,21977.41
2024-03-04,EatonCentre,CF Toronto Eaton Centre,Monday,10,0,120.00,119.75,18380.78
2024-03-05,EatonCentre,CF Toronto Eaton Centre,Tuesday,10,0,120.00,119.25,15604.47
2024-03-06,EatonCentre,CF Toronto Eaton Centre,Wednesday,10,0,120.00,121.25,15347.77
2024-03-07,EatonCentre,CF Toronto Eaton Centre,Thursday,10,0,120.00,120.50,18838.19
2024-03-08,EatonCentre,CF Toronto Eaton Centre,Friday,10,0,120.00,118.00,15270.75
2024-03-09,EatonCentre,CF Toronto Eaton Centre,Saturday,10,0,120.00,119.50,17266.06
2024-03-10,EatonCentre,CF Toronto Eaton Centre,Sunday,10,1,120.00,118.00,24229.41
2024-03-11,EatonCentre,CF Toronto Eaton Centre,Monday,11,0,120.00,118.25,17258.36
2024-03-12,EatonCentre,CF Toronto Eaton Centre,Tuesday,11,0,120.00,118.00,14795.62
2024-03-13,EatonCentre,CF Toronto Eaton Centre,Wednesday,11,0,120.00,120.25,14777.10
2024-03-14,EatonCentre,CF Toronto Eaton Centre,Thursday,11,0,120.00,117.00,17881.48
2024-03-15,EatonCentre,CF Toronto Eaton Centre,Friday,11,0,120.00,121.00,15677.52
2024-03-16,EatonCentre,CF Toronto Eaton Centre,Saturday,11,0,120.00,119.25,19998.26
2024-03-17,EatonCentre,CF Toronto Eaton Centre,Sunday,11,0,120.00,117.00,17963.28
2024-03-18,EatonCentre,CF Toronto Eaton Centre,Monday,12,0,120.00,122.00,15829.19
2024-03-19,EatonCentre,CF Toronto Eaton Centre,Tuesday,12,0,120.00,118.50,14273.32
2024-03-20,EatonCentre,CF Toronto Eaton Centre,Wednesday,12,1,120.00,118.25,19409.89
2024-03-21,EatonCentre,CF Toronto Eaton Centre,Thursday,12,0,120.00,122.25,16378.74
2024-03-22,EatonCentre,CF Toronto Eaton Centre,Friday,12,0,120.00,121.50,17192.89
2024-03-23,EatonCentre,CF Toronto Eaton Centre,Saturday,12,0,120.00,121.25,18834.50
2024-03-24,EatonCentre,CF Toronto Eaton Centre,Sunday,12,0,120.00,119.50,19390.73
2024-03-25,EatonCentre,CF Toronto Eaton Centre,Monday,13,0,120.00,119.75,16431.85
2024-03-26,EatonCentre,CF Toronto Eaton Centre,Tuesday,13,0,120.00,119.50,14903.78
2024-03-27,EatonCentre,CF Toronto Eaton Centre,Wednesday,13,0,120.00,118.50,16035.71
2024-03-28,EatonCentre,CF Toronto Eaton Centre,Thursday,13,0,120.00,120.25,14959.70
2024-03-29,EatonCentre,CF Toronto Eaton Centre,Friday,13,0,120.00,119.25,17481.81
2024-03-30,EatonCentre,CF Toronto Eaton Centre,Saturday,13,1,120.00,119.50,19801.11
2024-03-31,EatonCentre,CF Toronto Eaton Centre,Sunday,13,0,120.00,120.75,17584.35
2024-04-01,EatonCentre,CF Toronto Eaton Centre,Monday,14,0,120.00,121.00,15666.62
2024-04-02,EatonCentre,CF Toronto Eaton Centre,Tuesday,14,0,120.00,117.00,15094.72
2024-04-03,EatonCentre,CF Toronto Eaton Centre,Wednesday,14,0,120.00,120.75,16109.93
2024-04-04,EatonCentre,CF Toronto Eaton Centre,Thursday,14,0,120.00,122.25,15042.88
2024-04-05,EatonCentre,CF Toronto Eaton Centre,Friday,14,0,120.00,120.25,16928.48
2024-04-06,EatonCentre,CF Toronto Eaton Centre,Saturday,14,0,120.00,117.00,19206.24
2024-04-07,EatonCentre,CF Toronto Eaton Centre,Sunday,14,0,120.00,117.00,18777.73
2024-04-08,EatonCentre,CF Toronto Eaton Centre,Monday,15,0,118.00,117.75,13083.76
2024-04-09,EatonCentre,CF Toronto Eaton Centre,Tuesday,15,0,120.00,121.00,15458.25
2024-04-10,EatonCentre,CF Toronto Eaton Centre,Wednesday,15,0,120.00,118.50,14578.48
2024-04-11,EatonCentre,CF Toronto Eaton Centre,Thursday,15,0,120.00,120.25,13357.07
2024-04-12,EatonCentre,CF Toronto Eaton Centre,Friday,15,0,120.00,120.00,15395.00
2024-04-13,EatonCentre,CF Toronto Eaton Centre,Saturday,15,1,120.00,120.50,23290.73
2024-04-14,EatonCentre,CF Toronto Eaton Centre,Sunday,15,1,120.00,122.25,24697.80
2024-04-15,EatonCentre,CF Toronto Eaton Centre,Monday,16,0,120.00,120.00,13938.81
2024-04-16,EatonCentre,CF Toronto Eaton Centre,Tuesday,16,0,120.00,122.75,14631.10
2024-04-17,EatonCentre,CF Toronto Eaton Centre,Wednesday,16,0,120.00,121.75,15097.94
2024-04-18,EatonCentre,CF Toronto Eaton Centre,Thursday,16,0,120.00,119.00,14669.12
2024-04-19,EatonCentre,CF Toronto Eaton Centre,Friday,16,0,120.00,120.25,16544.28
2024-04-20,EatonCentre,CF Toronto Eaton Centre,Saturday,16,0,120.00,120.25,18585.43
2024-04-21,EatonCentre,CF Toronto Eaton Centre,Sunday,16,0,120.00,120.00,19869.56
2024-04-22,EatonCentre,CF Toronto Eaton Centre,Monday,17,0,120.00,120.00,14319.96
2024-04-23,EatonCentre,CF Toronto Eaton Centre,Tuesday,17,0,120.00,119.25,14509.70
2024-04-24,EatonCentre,CF Toronto Eaton Centre,Wednesday,17,0,120.00,119.25,18759.26
2024-04-25,EatonCentre,CF Toronto Eaton Centre,Thursday,17,0,120.00,120.25,13041.23
2024-04-26,EatonCentre,CF Toronto Eaton Centre,Friday,17,0,120.00,121.50,17477.41
2024-04-27,EatonCentre,CF Toronto Eaton Centre,Saturday,17,0,120.00,119.75,17775.87
2024-04-28,EatonCentre,CF Toronto Eaton Centre,Sunday,17,0,120.00,119.50,16523.50
2024-04-29,EatonCentre,CF Toronto Eaton Centre,Monday,18,0,120.00,120.00,14160.05
2024-04-30,EatonCentre,CF Toronto Eaton Centre,Tuesday,18,0,120.00,123.00,14410.66
2024-05-01,EatonCentre,CF Toronto Eaton Centre,Wednesday,18,0,120.00,118.75,13972.28
2024-05-02,EatonCentre,CF Toronto Eaton Centre,Thursday,18,0,120.00,118.75,19184.42
2024-05-03,EatonCentre,CF Toronto Eaton Centre,Friday,18,0,120.00,122.00,15523.31
2024-05-04,EatonCentre,CF Toronto Eaton Centre,Saturday,18,0,120.00,119.25,16052.61
2024-05-05,EatonCentre,CF Toronto Eaton Centre,Sunday,18,0,120.00,122.50,18077.47
2024-05-06,EatonCentre,CF Toronto Eaton Centre,Monday,19,0,120.00,119.25,13705.20
2024-05-07,EatonCentre,CF Toronto Eaton Centre,Tuesday,19,0,120.00,117.25,14035.67
2024-05-08,EatonCentre,CF Toronto Eaton Centre,Wednesday,19,0,120.00,118.00,16727.36
2024-05-09,EatonCentre,CF Toronto Eaton Centre,Thursday,19,0,120.00,119.00,13518.95
2024-05-10,EatonCentre,CF Toronto Eaton Centre,Friday,19,0,120.00,118.75,18656.10
2024-05-11,EatonCentre,CF Toronto Eaton Centre,Saturday,19,0,120.00,117.50,18535.46
2024-05-12,EatonCentre,CF Toronto Eaton Centre,Sunday,19,0,120.00,120.25,19233.76
2024-05-13,EatonCentre,CF Toronto Eaton Centre,Monday,20,0,118.25,117.50,14946.96
2024-05-14,EatonCentre,CF Toronto Eaton Centre,Tuesday,20,0,120.00,122.00,15423.63
2024-05-15,EatonCentre,CF Toronto Eaton Centre,Wednesday,20,0,120.00,120.75,14682.78
2024-05-16,EatonCentre,CF Toronto Eaton Centre,Thursday,20,0,120.00,121.50,15818.51
2024-05-17,EatonCentre,CF Toronto Eaton Centre,Friday,20,0,120.00,121.00,17832.05
2024-05-18,EatonCentre,CF Toronto Eaton Centre,Saturday,20,0,120.00,118.75,19611.23
2024-05-19,EatonCentre,CF Toronto Eaton Centre,Sunday,20,0,120.00,119.25,18864.18
2024-05-20,EatonCentre,CF Toronto Eaton Centre,Monday,21,0,120.00,119.75,13476.74
2024-05-21,EatonCentre,CF Toronto Eaton Centre,Tuesday,21,1,120.00,117.00,18289.14
2024-05-22,EatonCentre,CF Toronto Eaton Centre,Wednesday,21,0,120.00,117.00,14428.72
2024-05-23,EatonCentre,CF Toronto Eaton Centre,Thursday,21,0,120.00,119.25,17520.28
2024-05-24,EatonCentre,CF Toronto Eaton Centre,Friday,21,0,120.00,121.25,20032.02
2024-05-25,EatonCentre,CF Toronto Eaton Centre,Saturday,21,0,120.00,119.25,18921.45
2024-05-26,EatonCentre,CF Toronto Eaton Centre,Sunday,21,1,120.00,119.50,18999.52
2024-05-27,EatonCentre,CF Toronto Eaton Centre,Monday,22,0,120.00,119.50,13551.95
2024-05-28,EatonCentre,CF Toronto Eaton Centre,Tuesday,22,0,120.00,119.25,13564.63
2024-05-29,EatonCentre,CF Toronto Eaton Centre,Wednesday,22,0,120.00,122.50,16584.26
2024-05-30,EatonCentre,CF Toronto Eaton Centre,Thursday,22,1,120.00,120.50,19138.87
2024-05-31,EatonCentre,CF Toronto Eaton Centre,Friday,22,0,120.00,119.50,15643.54
2024-06-01,EatonCentre,CF Toronto Eaton Centre,Saturday,22,0,120.00,122.75,22262.35
2024-06-02,EatonCentre,CF Toronto Eaton Centre,Sunday,22,0,120.00,120.25,18084.84
2024-06-03,EatonCentre,CF Toronto Eaton Centre,Monday,23,0,120.00,119.25,12747.22
2024-06-04,EatonCentre,CF Toronto Eaton Centre,Tuesday,23,0,120.00,117.25,14174.29
2024-06-05,EatonCentre,CF Toronto Eaton Centre,Wednesday,23,0,120.00,119.50,14490.59
2024-06-06,EatonCentre,CF Toronto Eaton Centre,Thursday,23,0,120.00,121.25,15971.08
2024-06-07,EatonCentre,CF Toronto Eaton Centre,Friday,23,0,120.00,122.00,17983.57
2024-06-08,EatonCentre,CF Toronto Eaton Centre,Saturday,23,0,120.00,120.50,18588.99
2024-06-09,EatonCentre,CF Toronto Eaton Centre,Sunday,23,1,120.00,121.75,20545.03
2024-06-10,EatonCentre,CF Toronto Eaton Centre,Monday,24,0,120.00,118.50,16152.62
2024-06-11,EatonCentre,CF Toronto Eaton Centre,Tuesday,24,0,120.00,118.50,14989.83
2024-06-12,EatonCentre,CF Toronto Eaton Centre,Wednesday,24,0,120.00,120.00,16964.13
2024-06-13,EatonCentre,CF Toronto Eaton Centre,Thursday,24,1,120.00,122.25,21745.36
2024-06-14,EatonCentre,CF Toronto Eaton Centre,Friday,24,0,120.00,121.75,14875.72
2024-06-15,EatonCentre,CF Toronto Eaton Centre,Saturday,24,1,120.00,122.25,24419.16
2024-06-16,EatonCentre,CF Toronto Eaton Centre,Sunday,24,0,120.00,120.50,15885.59
2024-06-17,EatonCentre,CF Toronto Eaton Centre,Monday,25,0,120.00,118.50,14646.20
2024-06-18,EatonCentre,CF Toronto Eaton Centre,Tuesday,25,0,120.00,118.50,17153.36
2024-06-19,EatonCentre,CF Toronto Eaton Centre,Wednesday,25,0,120.00,120.75,15630.67
2024-06-20,EatonCentre,CF Toronto Eaton Centre,Thursday,25,0,120.00,123.00,15276.56
2024-06-21,EatonCentre,CF Toronto Eaton Centre,Friday,25,0,120.00,117.75,14318.89
2024-06-22,EatonCentre,CF Toronto Eaton Centre,Saturday,25,0,120.00,120.50,19695.01
2024-06-23,EatonCentre,CF Toronto Eaton Centre,Sunday,25,0,120.00,122.75,18942.17
2024-06-24,EatonCentre,CF Toronto Eaton Centre,Monday,26,0,120.00,122.00,13318.72
2024-06-25,EatonCentre,CF Toronto Eaton Centre,Tuesday,26,0,120.00,119.00,16976.04
2024-06-26,EatonCentre,CF Toronto Eaton Centre,Wednesday,26,0,120.00,119.00,15075.45
2024-06-27,EatonCentre,CF Toronto Eaton Centre,Thursday,26,0,120.00,119.50,16399.87
2024-06-28,EatonCentre,CF Toronto Eaton Centre,Friday,26,0,120.00,121.25,14000.37
2024-06-29,EatonCentre,CF Toronto Eaton Centre,Saturday,26,0,120.00,119.50,18511.98
2024-06-30,EatonCentre,CF Toronto Eaton Centre,Sunday,26,1,120.00,120.00,22844.10
2024-07-01,EatonCentre,CF Toronto Eaton Centre,Monday,27,0,120.00,120.75,12872.74
2024-07-02,EatonCentre,CF Toronto Eaton Centre,Tuesday,27,0,120.00,120.50,12689.73
2024-07-03,EatonCentre,CF Toronto Eaton Centre,Wednesday,27,0,120.00,122.00,15061.14
2024-07-04,EatonCentre,CF Toronto Eaton Centre,Thursday,27,0,120.00,119.75,17119.36
2024-07-05,EatonCentre,CF Toronto Eaton Centre,Friday,27,0,120.00,122.00,14315.49
2024-07-06,EatonCentre,CF Toronto Eaton Centre,Saturday,27,0,120.00,118.75,16701.33
2024-07-07,EatonCentre,CF Toronto Eaton Centre,Sunday,27,0,120.00,119.25,16392.23
2024-07-08,EatonCentre,CF Toronto Eaton Centre,Monday,28,0,120.00,119.25,14898.09
2024-07-09,EatonCentre,CF Toronto Eaton Centre,Tuesday,28,1,120.00,119.75,17603.49
2024-07-10,EatonCentre,CF Toronto Eaton Centre,Wednesday,28,0,120.00,119.00,14989.41
2024-07-11,EatonCentre,CF Toronto Eaton Centre,Thursday,28,0,120.00,122.00,15037.87
2024-07-12,EatonCentre,CF Toronto Eaton Centre,Friday,28,0,120.00,118.25,16054.70
2024-07-13,EatonCentre,CF Toronto Eaton Centre,Saturday,28,0,120.00,118.00,16093.80
2024-07-14,EatonCentre,CF Toronto Eaton Centre,Sunday,28,0,120.00,123.00,18743.46
2024-07-15,EatonCentre,CF Toronto Eaton Centre,Monday,29,0,120.00,117.75,13193.82
2024-07-16,EatonCentre,CF Toronto Eaton Centre,Tuesday,29,0,120.00,121.00,15366.77
2024-07-17,EatonCentre,CF Toronto Eaton Centre,Wednesday,29,0,120.00,118.75,18150.80
2024-07-18,EatonCentre,CF Toronto Eaton Centre,Thursday,29,0,120.00,121.25,12586.55
2024-07-19,EatonCentre,CF Toronto Eaton Centre,Friday,29,0,120.00,119.25,13529.00
2024-07-20,EatonCentre,CF Toronto Eaton Centre,Saturday,29,0,120.00,121.25,17344.11
2024-07-21,EatonCentre,CF Toronto Eaton Centre,Sunday,29,0,120.00,120.50,16859.58
2024-07-22,EatonCentre,CF Toronto Eaton Centre,Monday,30,0,120.00,121.75,13067.84
2024-07-23,EatonCentre,CF Toronto Eaton Centre,Tuesday,30,0,120.00,119.50,13635.66
2024-07-24,EatonCentre,CF Toronto Eaton Centre,Wednesday,30,0,120.00,119.50,12783.35
2024-07-25,EatonCentre,CF Toronto Eaton Centre,Thursday,30,0,120.00,119.50,13147.15
2024-07-26,EatonCentre,CF Toronto Eaton Centre,Friday,30,0,120.00,120.50,18331.52
2024-07-27,EatonCentre,CF Toronto Eaton Centre,Saturday,30,0,120.00,119.25,18707.20
2024-07-28,EatonCentre,CF Toronto Eaton Centre,Sunday,30,0,120.00,119.50,16403.06
2024-07-29,EatonCentre,CF Toronto Eaton Centre,Monday,31,0,120.00,121.75,14993.24
2024-07-30,EatonCentre,CF Toronto Eaton Centre,Tuesday,31,0,120.00,120.75,13270.81
2024-07-31,EatonCentre,CF Toronto Eaton Centre,Wednesday,31,1,120.00,119.50,15662.95
2024-08-01,EatonCentre,CF Toronto Eaton Centre,Thursday,31,0,120.00,119.00,16181.84
2024-08-02,EatonCentre,CF Toronto Eaton Centre,Friday,31,0,120.00,121.25,13369.92
2024-08-03,EatonCentre,CF Toronto Eaton Centre,Saturday,31,0,120.00,121.25,17979.99
2024-08-04,EatonCentre,CF Toronto Eaton Centre,Sunday,31,0,120.00,118.25,16225.29
2024-08-05,EatonCentre,CF Toronto Eaton Centre,Monday,32,0,120.00,121.75,12908.52
2024-08-06,EatonCentre,CF Toronto Eaton Centre,Tuesday,32,0,120.00,120.00,14329.10
2024-08-07,EatonCentre,CF Toronto Eaton Centre,Wednesday,32,0,120.00,120.00,16496.93
2024-08-08,EatonCentre,CF Toronto Eaton Centre,Thursday,32,0,120.00,120.50,15190.89
2024-08-09,EatonCentre,CF Toronto Eaton Centre,Friday,32,0,120.00,122.00,12425.89
2024-08-10,EatonCentre,CF Toronto Eaton Centre,Saturday,32,0,120.00,119.00,19679.24
2024-08-11,EatonCentre,CF Toronto Eaton Centre,Sunday,32,1,120.00,120.75,23068.40
2024-08-12,EatonCentre,CF Toronto Eaton Centre,Monday,33,1,120.00,117.25,16715.78
2024-08-13,EatonCentre,CF Toronto Eaton Centre,Tuesday,33,0,120.00,119.75,11974.58
2024-08-14,EatonCentre,CF Toronto Eaton Centre,Wednesday,33,0,120.00,119.50,15810.34
2024-08-15,EatonCentre,CF Toronto Eaton Centre,Thursday,33,0,119.75,119.25,15016.36
2024-08-16,EatonCentre,CF Toronto Eaton Centre,Friday,33,0,120.00,122.50,14891.89
2024-08-17,EatonCentre,CF Toronto Eaton Centre,Saturday,33,0,120.00,117.25,14442.54
2024-08-18,EatonCentre,CF Toronto Eaton Centre,Sunday,33,0,120.00,120.00,17449.06
2024-08-19,EatonCentre,CF Toronto Eaton Centre,Monday,34,0,118.25,117.00,10806.19
2024-08-20,EatonCentre,CF Toronto Eaton Centre,Tuesday,34,0,120.00,120.00,15764.98
2024-08-21,EatonCentre,CF Toronto Eaton Centre,Wednesday,34,0,120.00,119.75,14536.90
2024-08-22,EatonCentre,CF Toronto Eaton Centre,Thursday,34,0,120.00,119.00,14036.89
2024-08-23,EatonCentre,CF Toronto Eaton Centre,Friday,34,0,120.00,118.00,15096.81
2024-08-24,EatonCentre,CF Toronto Eaton Centre,Saturday,34,0,120.00,119.50,15941.46
2024-08-25,EatonCentre,CF Toronto Eaton Centre,Sunday,34,1,120.00,119.50,21107.53
2024-08-26,EatonCentre,CF Toronto Eaton Centre,Monday,35,0,119.75,120.00,14095.46
2024-08-27,EatonCentre,CF Toronto Eaton Centre,Tuesday,35,0,120.00,120.25,14394.85
2024-08-28,EatonCentre,CF Toronto Eaton Centre,Wednesday,35,0,120.00,120.25,12598.43
2024-08-29,EatonCentre,CF Toronto Eaton Centre,Thursday,35,0,119.50,118.50,14335.50
2024-08-30,EatonCentre,CF Toronto Eaton Centre,Friday,35,0,120.00,120.25,15276.09
2024-08-31,EatonCentre,CF Toronto Eaton Centre,Saturday,35,0,120.00,120.50,16588.63
2024-09-01,EatonCentre,CF Toronto Eaton Centre,Sunday,35,0,120.00,118.50,15347.57
2024-09-02,EatonCentre,CF Toronto Eaton Centre,Monday,36,0,115.75,116.00,11673.20
2024-09-03,EatonCentre,CF Toronto Eaton Centre,Tuesday,36,0,116.50,116.00,14908.45
2024-09-04,EatonCentre,CF Toronto Eaton Centre,Wednesday,36,0,119.50,117.25,13787.65
2024-09-05,EatonCentre,CF Toronto Eaton Centre,Thursday,36,0,118.25,120.50,12946.36
2024-09-06,EatonCentre,CF Toronto Eaton Centre,Friday,36,0,120.00,120.00,13779.50
2024-09-07,EatonCentre,CF Toronto Eaton Centre,Saturday,36,0,120.00,120.25,14367.78
2024-09-08,EatonCentre,CF Toronto Eaton Centre,Sunday,36,0,120.00,120.75,16117.70
2024-09-09,EatonCentre,CF Toronto Eaton Centre,Monday,37,0,114.75,116.75,13206.59
2024-09-10,EatonCentre,CF Toronto Eaton Centre,Tuesday,37,0,117.00,117.25,12347.46
2024-09-11,EatonCentre,CF Toronto Eaton Centre,Wednesday,37,0,117.75,117.50,13928.17
2024-09-12,EatonCentre,CF Toronto Eaton Centre,Thursday,37,1,120.00,119.25,15700.04
2024-09-13,EatonCentre,CF Toronto Eaton Centre,Friday,37,0,120.00,119.25,12704.30
2024-09-14,EatonCentre,CF Toronto Eaton Centre,Saturday,37,0,120.00,119.00,15988.59
2024-09-15,EatonCentre,CF Toronto Eaton Centre,Sunday,37,1,120.00,120.00,19392.76
2024-09-16,EatonCentre,CF Toronto Eaton Centre,Monday,38,0,116.50,117.75,13649.23
2024-09-17,EatonCentre,CF Toronto Eaton Centre,Tuesday,38,0,118.75,120.50,12550.54
2024-09-18,EatonCentre,CF Toronto Eaton Centre,Wednesday,38,0,120.00,118.50,12602.70
2024-09-19,EatonCentre,CF Toronto Eaton Centre,Thursday,38,0,120.00,120.25,12529.38
2024-09-20,EatonCentre,CF Toronto Eaton Centre,Friday,38,0,120.00,121.25,15899.69
2024-09-21,EatonCentre,CF Toronto Eaton Centre,Saturday,38,0,120.00,119.00,14428.98
2024-09-22,EatonCentre,CF Toronto Eaton Centre,Sunday,38,1,120.00,119.25,16300.52
2024-09-23,EatonCentre,CF Toronto Eaton Centre,Monday,39,0,116.00,116.75,12681.21
2024-09-24,EatonCentre,CF Toronto Eaton Centre,Tuesday,39,0,114.50,117.50,13437.34
